filename,width,height,class,xmin,ymin,xmax,ymax
20_crop1.jpg,1024,1024,varroa,388,881,404,896
20_crop1.jpg,1024,1024,varroa,377,977,391,998
20_crop1.jpg,1024,1024,varroa,513,923,530,942
20_crop1.jpg,1024,1024,varroa,645,416,660,435
20_crop1.jpg,1024,1024,varroa,807,314,823,334
20_crop1.jpg,1024,1024,varroa,958,317,974,340
20_crop1.jpg,1024,1024,varroa,806,433,823,450
20_crop1.jpg,1024,1024,varroa,662,684,683,703
20_crop1.jpg,1024,1024,varroa,799,643,817,661
20_crop1.jpg,1024,1024,varroa,801,666,819,688
20_crop1.jpg,1024,1024,varroa,689,730,707,752
20_crop1.jpg,1024,1024,varroa,607,732,622,752
20_crop1.jpg,1024,1024,varroa,605,982,618,998
20_crop1.jpg,1024,1024,varroa,608,998,620,1011
20_crop1.jpg,1024,1024,varroa,925,771,943,796
20_crop1.jpg,1024,1024,varroa,1002,774,1015,794
20_crop1.jpg,1024,1024,varroa,1011,811,1023,828
20_crop1.jpg,1024,1024,varroa,993,848,1004,866
20_crop1.jpg,1024,1024,varroa,929,911,941,931
20_crop1.jpg,1024,1024,varroa,998,963,1014,977
20_crop1.jpg,1024,1024,varroa,964,999,981,1019
20_crop1.jpg,1024,1024,varroa,839,947,855,964
20_crop1.jpg,1024,1024,varroa,828,996,844,1015
20_crop1.jpg,1024,1024,varroa,799,1013,819,1023
20_crop1.jpg,1024,1024,varroa,723,837,739,855
20_crop1.jpg,1024,1024,varroa,653,493,673,509
20_crop9.jpg,1024,1024,varroa,954,27,969,48
20_crop9.jpg,1024,1024,varroa,881,33,896,54
20_crop9.jpg,1024,1024,varroa,826,0,846,7
20_crop9.jpg,1024,1024,varroa,747,17,762,32
20_crop9.jpg,1024,1024,varroa,702,36,722,53
20_crop9.jpg,1024,1024,varroa,386,68,401,84
20_crop9.jpg,1024,1024,varroa,158,18,178,38
20_crop9.jpg,1024,1024,varroa,188,62,205,82
20_crop9.jpg,1024,1024,varroa,266,134,283,154
20_crop9.jpg,1024,1024,varroa,326,257,341,285
20_crop9.jpg,1024,1024,varroa,268,321,284,341
20_crop9.jpg,1024,1024,varroa,323,330,340,342
20_crop9.jpg,1024,1024,varroa,393,346,415,361
20_crop9.jpg,1024,1024,varroa,578,224,594,242
20_crop9.jpg,1024,1024,varroa,636,247,653,270
20_crop9.jpg,1024,1024,varroa,761,213,779,232
20_crop9.jpg,1024,1024,varroa,662,317,677,334
20_crop9.jpg,1024,1024,varroa,1002,133,1018,153
20_crop9.jpg,1024,1024,varroa,1015,219,1023,240
20_crop9.jpg,1024,1024,varroa,999,296,1015,313
20_crop9.jpg,1024,1024,varroa,996,326,1013,346
20_crop9.jpg,1024,1024,varroa,1003,393,1015,411
20_crop9.jpg,1024,1024,varroa,1016,495,1023,523
20_crop9.jpg,1024,1024,varroa,946,353,959,379
20_crop9.jpg,1024,1024,varroa,897,326,914,342
20_crop9.jpg,1024,1024,varroa,885,295,901,312
20_crop9.jpg,1024,1024,varroa,887,308,901,328
20_crop9.jpg,1024,1024,varroa,852,270,868,287
20_crop9.jpg,1024,1024,varroa,818,383,832,402
20_crop9.jpg,1024,1024,varroa,914,497,929,516
20_crop9.jpg,1024,1024,varroa,879,462,897,477
20_crop9.jpg,1024,1024,varroa,881,487,895,510
20_crop9.jpg,1024,1024,varroa,938,627,952,643
20_crop9.jpg,1024,1024,varroa,918,644,933,659
20_crop9.jpg,1024,1024,varroa,866,731,886,747
20_crop9.jpg,1024,1024,varroa,852,714,869,727
20_crop9.jpg,1024,1024,varroa,748,875,766,895
20_crop9.jpg,1024,1024,varroa,713,945,726,963
20_crop9.jpg,1024,1024,varroa,617,520,630,542
20_crop9.jpg,1024,1024,varroa,566,471,582,490
20_crop9.jpg,1024,1024,varroa,510,591,527,611
20_crop9.jpg,1024,1024,varroa,578,706,596,726
20_crop9.jpg,1024,1024,varroa,548,872,569,897
20_crop9.jpg,1024,1024,varroa,588,959,608,982
20_crop9.jpg,1024,1024,varroa,579,976,604,993
20_crop9.jpg,1024,1024,varroa,375,544,392,564
20_crop9.jpg,1024,1024,varroa,361,548,376,568
20_crop9.jpg,1024,1024,varroa,367,667,382,682
20_crop9.jpg,1024,1024,varroa,299,969,317,993
20_crop9.jpg,1024,1024,varroa,252,564,266,582
20_crop9.jpg,1024,1024,varroa,239,565,253,578
20_crop9.jpg,1024,1024,varroa,156,484,171,499
20_crop9.jpg,1024,1024,varroa,136,618,151,634
20_crop9.jpg,1024,1024,varroa,164,779,179,799
29_crop1.jpg,1024,1024,varroa,866,616,886,644
29_crop1.jpg,1024,1024,varroa,708,513,727,536
29_crop1.jpg,1024,1024,varroa,442,63,456,89
29_crop10.jpg,1024,1024,varroa,63,946,82,966
29_crop10.jpg,1024,1024,varroa,180,724,198,745
29_crop10.jpg,1024,1024,varroa,270,689,291,711
29_crop10.jpg,1024,1024,varroa,340,538,357,562
29_crop10.jpg,1024,1024,varroa,351,476,370,501
29_crop10.jpg,1024,1024,varroa,365,424,387,450
29_crop10.jpg,1024,1024,varroa,241,14,258,36
29_crop10.jpg,1024,1024,varroa,263,104,279,128
29_crop10.jpg,1024,1024,varroa,256,244,276,262
29_crop10.jpg,1024,1024,varroa,412,0,429,12
29_crop10.jpg,1024,1024,varroa,676,57,695,79
29_crop10.jpg,1024,1024,varroa,666,60,681,80
29_crop10.jpg,1024,1024,varroa,630,168,650,190
29_crop10.jpg,1024,1024,varroa,546,160,563,182
29_crop10.jpg,1024,1024,varroa,553,189,571,205
29_crop10.jpg,1024,1024,varroa,574,248,598,274
29_crop10.jpg,1024,1024,varroa,503,479,520,500
29_crop10.jpg,1024,1024,varroa,435,526,451,544
29_crop10.jpg,1024,1024,varroa,474,806,495,826
29_crop10.jpg,1024,1024,varroa,493,829,510,850
29_crop10.jpg,1024,1024,varroa,478,890,497,915
29_crop10.jpg,1024,1024,varroa,562,682,585,700
29_crop10.jpg,1024,1024,varroa,622,643,638,672
29_crop10.jpg,1024,1024,varroa,581,441,597,469
29_crop10.jpg,1024,1024,varroa,571,542,590,560
29_crop10.jpg,1024,1024,varroa,574,560,593,571
29_crop10.jpg,1024,1024,varroa,665,325,681,342
29_crop10.jpg,1024,1024,varroa,685,298,700,316
29_crop10.jpg,1024,1024,varroa,722,264,735,287
29_crop10.jpg,1024,1024,varroa,738,239,758,262
29_crop10.jpg,1024,1024,varroa,783,212,798,232
29_crop10.jpg,1024,1024,varroa,966,9,981,25
29_crop10.jpg,1024,1024,varroa,907,38,925,57
29_crop10.jpg,1024,1024,varroa,877,16,892,29
29_crop10.jpg,1024,1024,varroa,745,47,760,69
29_crop10.jpg,1024,1024,varroa,775,158,791,176
29_crop10.jpg,1024,1024,varroa,693,136,706,161
29_crop10.jpg,1024,1024,varroa,722,19,736,41
29_crop10.jpg,1024,1024,varroa,996,69,1011,92
29_crop10.jpg,1024,1024,varroa,977,105,999,121
29_crop10.jpg,1024,1024,varroa,1013,144,1023,164
29_crop10.jpg,1024,1024,varroa,952,199,973,214
29_crop10.jpg,1024,1024,varroa,960,253,983,277
29_crop10.jpg,1024,1024,varroa,965,302,985,318
29_crop10.jpg,1024,1024,varroa,994,490,1014,511
29_crop10.jpg,1024,1024,varroa,962,583,980,600
29_crop10.jpg,1024,1024,varroa,934,600,953,621
29_crop10.jpg,1024,1024,varroa,801,47,817,61
29_crop10.jpg,1024,1024,varroa,852,213,870,234
29_crop10.jpg,1024,1024,varroa,802,219,819,240
29_crop10.jpg,1024,1024,varroa,814,247,834,273
29_crop10.jpg,1024,1024,varroa,863,310,881,328
29_crop10.jpg,1024,1024,varroa,780,407,800,423
29_crop10.jpg,1024,1024,varroa,846,594,863,614
29_crop10.jpg,1024,1024,varroa,810,545,824,567
29_crop10.jpg,1024,1024,varroa,774,544,794,559
29_crop10.jpg,1024,1024,varroa,771,587,789,607
29_crop10.jpg,1024,1024,varroa,723,516,740,537
29_crop10.jpg,1024,1024,varroa,691,570,710,594
29_crop10.jpg,1024,1024,varroa,745,106,761,125
29_crop10.jpg,1024,1024,varroa,379,202,397,219
29_crop5.jpg,1024,1024,varroa,367,168,383,188
29_crop5.jpg,1024,1024,varroa,699,233,718,252
29_crop5.jpg,1024,1024,varroa,986,509,1005,528
29_crop6.jpg,1024,1024,varroa,1005,68,1018,93
29_crop6.jpg,1024,1024,varroa,971,87,986,106
29_crop6.jpg,1024,1024,varroa,971,113,990,129
29_crop6.jpg,1024,1024,varroa,980,157,997,174
29_crop6.jpg,1024,1024,varroa,1015,663,1023,687
29_crop6.jpg,1024,1024,varroa,931,786,950,812
29_crop6.jpg,1024,1024,varroa,516,855,535,872
29_crop6.jpg,1024,1024,varroa,906,52,925,72
29_crop6.jpg,1024,1024,varroa,873,142,891,162
29_crop6.jpg,1024,1024,varroa,843,158,863,186
29_crop6.jpg,1024,1024,varroa,753,154,774,178
29_crop6.jpg,1024,1024,varroa,721,104,735,128
29_crop6.jpg,1024,1024,varroa,687,101,706,124
29_crop6.jpg,1024,1024,varroa,681,147,699,175
29_crop6.jpg,1024,1024,varroa,631,75,650,92
29_crop6.jpg,1024,1024,varroa,603,126,621,152
29_crop6.jpg,1024,1024,varroa,531,205,549,228
29_crop6.jpg,1024,1024,varroa,490,5,507,23
29_crop6.jpg,1024,1024,varroa,482,98,499,122
29_crop6.jpg,1024,1024,varroa,486,120,501,134
29_crop6.jpg,1024,1024,varroa,415,41,431,66
29_crop6.jpg,1024,1024,varroa,346,86,360,109
29_crop6.jpg,1024,1024,varroa,474,242,495,264
29_crop6.jpg,1024,1024,varroa,403,390,420,410
29_crop6.jpg,1024,1024,varroa,385,367,405,386
29_crop6.jpg,1024,1024,varroa,389,454,406,473
29_crop6.jpg,1024,1024,varroa,275,1,298,12
29_crop6.jpg,1024,1024,varroa,259,41,278,58
29_crop6.jpg,1024,1024,varroa,251,100,268,117
29_crop6.jpg,1024,1024,varroa,179,253,199,269
29_crop6.jpg,1024,1024,varroa,92,285,110,305
29_crop6.jpg,1024,1024,varroa,308,603,326,621
31_crop1.jpg,1024,1024,varroa,766,795,787,814
31_crop1.jpg,1024,1024,varroa,841,995,857,1017
31_crop10.jpg,1024,1024,varroa,970,35,989,52
31_crop10.jpg,1024,1024,varroa,947,53,963,71
31_crop10.jpg,1024,1024,varroa,997,128,1017,143
31_crop10.jpg,1024,1024,varroa,894,85,917,106
31_crop10.jpg,1024,1024,varroa,790,65,807,85
31_crop10.jpg,1024,1024,varroa,846,169,867,196
31_crop10.jpg,1024,1024,varroa,903,209,926,228
31_crop10.jpg,1024,1024,varroa,790,223,806,243
31_crop10.jpg,1024,1024,varroa,769,188,785,210
31_crop10.jpg,1024,1024,varroa,807,277,822,294
31_crop10.jpg,1024,1024,varroa,879,317,900,334
31_crop10.jpg,1024,1024,varroa,998,366,1013,381
31_crop10.jpg,1024,1024,varroa,970,407,988,425
31_crop10.jpg,1024,1024,varroa,1018,415,1023,429
31_crop10.jpg,1024,1024,varroa,907,414,926,438
31_crop10.jpg,1024,1024,varroa,842,377,855,389
31_crop10.jpg,1024,1024,varroa,833,388,852,409
31_crop10.jpg,1024,1024,varroa,1011,635,1023,650
31_crop10.jpg,1024,1024,varroa,989,625,1007,642
31_crop10.jpg,1024,1024,varroa,967,654,985,668
31_crop10.jpg,1024,1024,varroa,960,641,977,655
31_crop10.jpg,1024,1024,varroa,997,970,1014,989
31_crop10.jpg,1024,1024,varroa,956,975,975,996
31_crop10.jpg,1024,1024,varroa,858,797,874,815
31_crop10.jpg,1024,1024,varroa,830,692,845,718
31_crop10.jpg,1024,1024,varroa,746,379,767,397
31_crop10.jpg,1024,1024,varroa,717,478,737,491
31_crop10.jpg,1024,1024,varroa,667,252,687,269
31_crop10.jpg,1024,1024,varroa,673,74,689,87
31_crop10.jpg,1024,1024,varroa,667,88,686,106
31_crop10.jpg,1024,1024,varroa,627,58,645,77
31_crop10.jpg,1024,1024,varroa,530,20,546,36
31_crop10.jpg,1024,1024,varroa,428,99,446,116
31_crop10.jpg,1024,1024,varroa,500,306,516,324
31_crop10.jpg,1024,1024,varroa,612,382,629,402
31_crop10.jpg,1024,1024,varroa,614,409,631,421
31_crop10.jpg,1024,1024,varroa,615,418,634,429
31_crop10.jpg,1024,1024,varroa,539,462,558,480
31_crop10.jpg,1024,1024,varroa,558,578,575,600
31_crop10.jpg,1024,1024,varroa,564,631,579,651
31_crop10.jpg,1024,1024,varroa,628,729,645,748
31_crop10.jpg,1024,1024,varroa,468,695,482,708
31_crop10.jpg,1024,1024,varroa,457,688,473,702
31_crop10.jpg,1024,1024,varroa,385,892,399,918
31_crop10.jpg,1024,1024,varroa,192,899,205,916
31_crop10.jpg,1024,1024,varroa,405,478,419,499
31_crop10.jpg,1024,1024,varroa,346,353,360,368
31_crop10.jpg,1024,1024,varroa,339,340,352,358
31_crop10.jpg,1024,1024,varroa,269,416,284,435
31_crop10.jpg,1024,1024,varroa,178,397,194,416
31_crop11.jpg,1024,1024,varroa,954,5,969,23
31_crop11.jpg,1024,1024,varroa,917,115,933,128
31_crop11.jpg,1024,1024,varroa,929,125,942,139
31_crop11.jpg,1024,1024,varroa,993,167,1010,183
31_crop11.jpg,1024,1024,varroa,977,234,991,252
31_crop11.jpg,1024,1024,varroa,854,207,871,225
31_crop11.jpg,1024,1024,varroa,817,31,834,49
31_crop11.jpg,1024,1024,varroa,786,152,802,172
31_crop11.jpg,1024,1024,varroa,727,105,741,127
31_crop11.jpg,1024,1024,varroa,763,207,775,223
31_crop11.jpg,1024,1024,varroa,694,139,711,155
31_crop11.jpg,1024,1024,varroa,710,200,725,216
31_crop11.jpg,1024,1024,varroa,740,220,754,236
31_crop11.jpg,1024,1024,varroa,731,228,748,242
31_crop11.jpg,1024,1024,varroa,724,245,742,263
31_crop11.jpg,1024,1024,varroa,990,426,1005,442
31_crop11.jpg,1024,1024,varroa,748,389,761,407
31_crop11.jpg,1024,1024,varroa,760,441,777,458
31_crop11.jpg,1024,1024,varroa,761,536,779,556
31_crop11.jpg,1024,1024,varroa,743,507,757,524
31_crop11.jpg,1024,1024,varroa,667,419,684,438
31_crop11.jpg,1024,1024,varroa,676,295,692,309
31_crop11.jpg,1024,1024,varroa,631,408,652,429
31_crop11.jpg,1024,1024,varroa,609,407,627,430
31_crop11.jpg,1024,1024,varroa,610,455,626,469
31_crop11.jpg,1024,1024,varroa,585,419,600,438
31_crop11.jpg,1024,1024,varroa,559,434,573,449
31_crop11.jpg,1024,1024,varroa,554,411,569,428
31_crop11.jpg,1024,1024,varroa,522,406,535,426
31_crop11.jpg,1024,1024,varroa,492,387,509,409
31_crop11.jpg,1024,1024,varroa,492,422,508,441
31_crop11.jpg,1024,1024,varroa,503,481,524,498
31_crop11.jpg,1024,1024,varroa,595,547,616,567
31_crop11.jpg,1024,1024,varroa,641,318,658,335
31_crop11.jpg,1024,1024,varroa,622,174,637,193
31_crop11.jpg,1024,1024,varroa,555,84,571,100
31_crop11.jpg,1024,1024,varroa,549,118,566,132
31_crop11.jpg,1024,1024,varroa,574,129,591,150
31_crop11.jpg,1024,1024,varroa,458,52,472,66
31_crop11.jpg,1024,1024,varroa,407,71,426,84
31_crop11.jpg,1024,1024,varroa,428,114,445,135
31_crop11.jpg,1024,1024,varroa,438,198,452,214
31_crop11.jpg,1024,1024,varroa,497,136,511,157
31_crop11.jpg,1024,1024,varroa,393,150,412,169
31_crop11.jpg,1024,1024,varroa,70,4,87,23
31_crop11.jpg,1024,1024,varroa,132,49,150,68
31_crop11.jpg,1024,1024,varroa,135,86,151,104
31_crop11.jpg,1024,1024,varroa,109,99,127,115
31_crop11.jpg,1024,1024,varroa,159,136,178,148
31_crop11.jpg,1024,1024,varroa,160,122,176,134
31_crop11.jpg,1024,1024,varroa,126,152,148,168
31_crop11.jpg,1024,1024,varroa,107,145,123,161
31_crop11.jpg,1024,1024,varroa,91,147,110,161
31_crop11.jpg,1024,1024,varroa,21,75,36,94
31_crop11.jpg,1024,1024,varroa,1,58,13,78
31_crop11.jpg,1024,1024,varroa,8,197,22,214
31_crop11.jpg,1024,1024,varroa,106,197,127,214
31_crop11.jpg,1024,1024,varroa,219,225,238,244
31_crop11.jpg,1024,1024,varroa,188,312,203,329
31_crop11.jpg,1024,1024,varroa,283,341,298,361
31_crop11.jpg,1024,1024,varroa,336,346,354,362
31_crop11.jpg,1024,1024,varroa,355,262,374,281
31_crop11.jpg,1024,1024,varroa,409,266,427,285
31_crop11.jpg,1024,1024,varroa,831,704,845,724
31_crop11.jpg,1024,1024,varroa,587,723,602,745
31_crop11.jpg,1024,1024,varroa,598,743,615,759
31_crop11.jpg,1024,1024,varroa,620,763,638,775
31_crop11.jpg,1024,1024,varroa,608,774,630,791
31_crop11.jpg,1024,1024,varroa,556,808,575,826
31_crop11.jpg,1024,1024,varroa,566,881,587,898
31_crop11.jpg,1024,1024,varroa,609,973,624,992
31_crop11.jpg,1024,1024,varroa,585,1008,611,1022
31_crop11.jpg,1024,1024,varroa,375,668,390,688
31_crop11.jpg,1024,1024,varroa,347,697,364,718
31_crop11.jpg,1024,1024,varroa,324,692,342,712
31_crop11.jpg,1024,1024,varroa,323,649,341,669
31_crop11.jpg,1024,1024,varroa,373,523,393,544
31_crop11.jpg,1024,1024,varroa,339,458,354,482
31_crop11.jpg,1024,1024,varroa,269,406,284,424
31_crop11.jpg,1024,1024,varroa,180,481,197,504
31_crop11.jpg,1024,1024,varroa,154,523,168,544
31_crop11.jpg,1024,1024,varroa,156,601,167,618
31_crop11.jpg,1024,1024,varroa,212,755,229,770
31_crop11.jpg,1024,1024,varroa,100,725,122,745
31_crop11.jpg,1024,1024,varroa,33,790,53,806
31_crop11.jpg,1024,1024,varroa,92,333,110,349
31_crop11.jpg,1024,1024,varroa,107,408,122,423
31_crop11.jpg,1024,1024,varroa,53,438,73,462
31_crop2.jpg,1024,1024,varroa,426,441,442,457
31_crop2.jpg,1024,1024,varroa,484,551,499,570
31_crop2.jpg,1024,1024,varroa,796,851,816,869
31_crop2.jpg,1024,1024,varroa,898,768,913,790
31_crop2.jpg,1024,1024,varroa,996,812,1014,832
31_crop3.jpg,1024,1024,varroa,913,141,931,161
31_crop3.jpg,1024,1024,varroa,533,138,551,153
31_crop3.jpg,1024,1024,varroa,723,220,739,243
31_crop3.jpg,1024,1024,varroa,662,300,677,330
31_crop3.jpg,1024,1024,varroa,238,128,257,146
31_crop3.jpg,1024,1024,varroa,10,167,24,185
31_crop3.jpg,1024,1024,varroa,232,321,250,340
31_crop3.jpg,1024,1024,varroa,326,398,342,420
31_crop3.jpg,1024,1024,varroa,281,421,301,438
31_crop3.jpg,1024,1024,varroa,287,461,302,482
31_crop3.jpg,1024,1024,varroa,292,487,307,507
31_crop3.jpg,1024,1024,varroa,1002,498,1018,516
31_crop3.jpg,1024,1024,varroa,926,539,946,554
31_crop3.jpg,1024,1024,varroa,956,607,973,625
31_crop3.jpg,1024,1024,varroa,985,751,1001,765
31_crop3.jpg,1024,1024,varroa,988,883,1004,902
31_crop3.jpg,1024,1024,varroa,941,843,958,860
31_crop3.jpg,1024,1024,varroa,921,794,936,811
31_crop3.jpg,1024,1024,varroa,912,823,933,841
31_crop3.jpg,1024,1024,varroa,861,846,878,866
31_crop3.jpg,1024,1024,varroa,860,583,878,598
31_crop3.jpg,1024,1024,varroa,847,449,863,462
31_crop3.jpg,1024,1024,varroa,764,449,786,463
31_crop3.jpg,1024,1024,varroa,740,476,757,493
31_crop3.jpg,1024,1024,varroa,693,496,709,508
31_crop3.jpg,1024,1024,varroa,811,704,832,720
31_crop3.jpg,1024,1024,varroa,793,670,809,687
31_crop3.jpg,1024,1024,varroa,821,761,838,781
31_crop3.jpg,1024,1024,varroa,771,775,791,798
31_crop3.jpg,1024,1024,varroa,745,696,763,717
31_crop3.jpg,1024,1024,varroa,711,561,734,578
31_crop3.jpg,1024,1024,varroa,803,904,817,922
31_crop3.jpg,1024,1024,varroa,793,827,809,841
31_crop3.jpg,1024,1024,varroa,759,860,777,877
31_crop3.jpg,1024,1024,varroa,774,975,793,992
31_crop3.jpg,1024,1024,varroa,717,971,742,992
31_crop3.jpg,1024,1024,varroa,595,637,614,659
31_crop3.jpg,1024,1024,varroa,588,445,602,464
31_crop3.jpg,1024,1024,varroa,535,488,548,510
31_crop3.jpg,1024,1024,varroa,449,485,461,509
31_crop3.jpg,1024,1024,varroa,403,464,422,481
31_crop3.jpg,1024,1024,varroa,343,502,355,521
31_crop3.jpg,1024,1024,varroa,349,526,369,544
31_crop3.jpg,1024,1024,varroa,428,604,448,625
31_crop3.jpg,1024,1024,varroa,511,636,529,656
31_crop3.jpg,1024,1024,varroa,225,563,243,578
31_crop3.jpg,1024,1024,varroa,335,662,349,680
31_crop3.jpg,1024,1024,varroa,433,710,452,732
31_crop3.jpg,1024,1024,varroa,496,759,515,778
31_crop3.jpg,1024,1024,varroa,585,935,606,958
31_crop3.jpg,1024,1024,varroa,526,845,543,859
31_crop3.jpg,1024,1024,varroa,524,831,540,845
31_crop3.jpg,1024,1024,varroa,499,795,518,818
31_crop3.jpg,1024,1024,varroa,474,809,491,827
31_crop3.jpg,1024,1024,varroa,491,863,509,881
31_crop3.jpg,1024,1024,varroa,473,852,487,874
31_crop3.jpg,1024,1024,varroa,457,854,473,875
31_crop3.jpg,1024,1024,varroa,471,906,494,927
31_crop3.jpg,1024,1024,varroa,365,767,379,788
31_crop3.jpg,1024,1024,varroa,372,905,388,930
31_crop3.jpg,1024,1024,varroa,361,868,376,889
31_crop3.jpg,1024,1024,varroa,283,806,302,826
31_crop3.jpg,1024,1024,varroa,331,803,349,817
31_crop3.jpg,1024,1024,varroa,290,916,304,933
31_crop3.jpg,1024,1024,varroa,300,1010,317,1023
31_crop3.jpg,1024,1024,varroa,251,882,270,897
31_crop3.jpg,1024,1024,varroa,223,789,242,805
31_crop3.jpg,1024,1024,varroa,148,840,169,858
31_crop3.jpg,1024,1024,varroa,155,965,176,979
31_crop3.jpg,1024,1024,varroa,99,927,117,948
31_crop3.jpg,1024,1024,varroa,42,823,59,840
31_crop3.jpg,1024,1024,varroa,22,942,36,963
31_crop3.jpg,1024,1024,varroa,43,978,59,997
31_crop3.jpg,1024,1024,varroa,198,805,215,827
31_crop3.jpg,1024,1024,varroa,51,462,68,482
31_crop4.jpg,1024,1024,varroa,515,141,533,158
31_crop4.jpg,1024,1024,varroa,325,222,341,242
31_crop4.jpg,1024,1024,varroa,263,303,278,322
31_crop4.jpg,1024,1024,varroa,136,137,152,154
31_crop4.jpg,1024,1024,varroa,8,465,24,483
31_crop4.jpg,1024,1024,varroa,66,462,85,482
31_crop4.jpg,1024,1024,varroa,49,489,68,507
31_crop4.jpg,1024,1024,varroa,30,605,47,620
31_crop4.jpg,1024,1024,varroa,34,711,55,734
31_crop4.jpg,1024,1024,varroa,190,446,204,468
31_crop4.jpg,1024,1024,varroa,134,488,148,507
31_crop4.jpg,1024,1024,varroa,369,449,386,462
31_crop4.jpg,1024,1024,varroa,342,476,359,490
31_crop4.jpg,1024,1024,varroa,293,494,312,510
31_crop4.jpg,1024,1024,varroa,197,644,212,659
31_crop4.jpg,1024,1024,varroa,113,638,130,655
31_crop4.jpg,1024,1024,varroa,449,448,462,464
31_crop4.jpg,1024,1024,varroa,460,584,479,601
31_crop4.jpg,1024,1024,varroa,530,537,547,559
31_crop4.jpg,1024,1024,varroa,558,606,573,625
31_crop4.jpg,1024,1024,varroa,602,499,618,516
31_crop4.jpg,1024,1024,varroa,721,460,737,480
31_crop4.jpg,1024,1024,varroa,728,498,745,516
31_crop4.jpg,1024,1024,varroa,846,495,865,509
31_crop4.jpg,1024,1024,varroa,961,372,979,394
31_crop4.jpg,1024,1024,varroa,922,715,937,736
31_crop4.jpg,1024,1024,varroa,884,823,900,838
31_crop4.jpg,1024,1024,varroa,897,835,910,849
31_crop4.jpg,1024,1024,varroa,959,878,978,895
31_crop4.jpg,1024,1024,varroa,944,942,959,963
31_crop4.jpg,1024,1024,varroa,823,915,838,933
31_crop4.jpg,1024,1024,varroa,813,957,828,972
31_crop4.jpg,1024,1024,varroa,728,917,744,932
31_crop4.jpg,1024,1024,varroa,675,909,694,926
31_crop4.jpg,1024,1024,varroa,660,849,678,865
31_crop4.jpg,1024,1024,varroa,693,814,708,836
31_crop4.jpg,1024,1024,varroa,786,743,798,760
31_crop4.jpg,1024,1024,varroa,769,682,785,703
31_crop4.jpg,1024,1024,varroa,698,618,709,642
31_crop4.jpg,1024,1024,varroa,522,794,535,811
31_crop4.jpg,1024,1024,varroa,590,883,603,902
31_crop4.jpg,1024,1024,varroa,516,828,533,840
31_crop4.jpg,1024,1024,varroa,541,840,560,860
31_crop4.jpg,1024,1024,varroa,394,668,411,686
31_crop4.jpg,1024,1024,varroa,345,699,364,715
31_crop4.jpg,1024,1024,varroa,94,861,112,881
31_crop4.jpg,1024,1024,varroa,129,844,143,858
31_crop4.jpg,1024,1024,varroa,126,830,141,846
31_crop4.jpg,1024,1024,varroa,119,814,135,826
31_crop4.jpg,1024,1024,varroa,98,759,117,779
31_crop4.jpg,1024,1024,varroa,102,799,119,818
31_crop4.jpg,1024,1024,varroa,78,810,91,825
31_crop4.jpg,1024,1024,varroa,76,855,89,871
31_crop4.jpg,1024,1024,varroa,58,857,75,872
31_crop4.jpg,1024,1024,varroa,75,906,93,922
31_crop4.jpg,1024,1024,varroa,423,761,440,780
31_crop4.jpg,1024,1024,varroa,374,781,392,795
31_crop4.jpg,1024,1024,varroa,395,826,411,843
31_crop4.jpg,1024,1024,varroa,404,905,419,923
31_crop4.jpg,1024,1024,varroa,376,976,392,992
31_crop4.jpg,1024,1024,varroa,324,975,342,992
31_crop4.jpg,1024,1024,varroa,704,929,719,945
31_crop4.jpg,1024,1024,varroa,691,957,711,972
31_crop4.jpg,1024,1024,varroa,639,1004,662,1022
31_crop5.jpg,1024,1024,varroa,758,154,775,179
31_crop6.jpg,1024,1024,varroa,22,361,38,380
31_crop6.jpg,1024,1024,varroa,357,319,375,339
31_crop6.jpg,1024,1024,varroa,553,313,569,334
31_crop6.jpg,1024,1024,varroa,624,106,644,119
31_crop6.jpg,1024,1024,varroa,637,112,651,124
31_crop6.jpg,1024,1024,varroa,726,1,746,17
31_crop6.jpg,1024,1024,varroa,731,49,747,71
31_crop6.jpg,1024,1024,varroa,795,149,811,166
31_crop6.jpg,1024,1024,varroa,996,111,1013,133
31_crop7.jpg,1024,1024,varroa,313,394,330,416
31_crop7.jpg,1024,1024,varroa,350,390,369,407
31_crop7.jpg,1024,1024,varroa,185,114,200,135
31_crop7.jpg,1024,1024,varroa,211,214,231,233
31_crop7.jpg,1024,1024,varroa,315,57,333,75
31_crop7.jpg,1024,1024,varroa,322,73,339,87
31_crop7.jpg,1024,1024,varroa,345,47,360,64
31_crop7.jpg,1024,1024,varroa,365,52,385,73
31_crop7.jpg,1024,1024,varroa,979,102,999,118
31_crop7.jpg,1024,1024,varroa,840,43,856,61
31_crop7.jpg,1024,1024,varroa,789,25,807,42
31_crop7.jpg,1024,1024,varroa,792,67,809,86
31_crop7.jpg,1024,1024,varroa,812,72,829,92
31_crop7.jpg,1024,1024,varroa,678,126,693,149
31_crop7.jpg,1024,1024,varroa,909,646,924,664
31_crop7.jpg,1024,1024,varroa,975,801,996,820
31_crop7.jpg,1024,1024,varroa,808,899,823,918
31_crop7.jpg,1024,1024,varroa,885,691,914,719
31_crop7.jpg,1024,1024,varroa,498,165,521,185
31_crop7.jpg,1024,1024,varroa,445,233,460,255
31_crop7.jpg,1024,1024,varroa,452,53,464,74
31_crop7.jpg,1024,1024,varroa,433,68,448,84
31_crop9.jpg,1024,1024,varroa,466,32,490,49
31_crop9.jpg,1024,1024,varroa,543,229,559,253
